,dpisofirme,idcluster,coord_x,coord_y,idmun,idmza,C_blocksdirtfloor,C_HHdirtfloor,C_child05,C_households,C_people,C_rooms,C_HHpersons,C_waterland,C_waterhouse,C_waterbath,C_gasheater,C_refrigerator,C_washing,C_telephone,C_vehicle,C_overcrowding,C_poverty,C_illiterate,C_headeduc,C_dropouts515,C_employment,C_earnincome,S_HHpeople,S_headage,S_spouseage,S_headeduc,S_spouseeduc,S_rooms,S_waterland,S_waterhouse,S_electricity,S_cementfloor2000,S_hasanimals,S_animalsinside,S_garbage,S_washhands,S_incomepc,S_assetspc,S_shpeoplework,S_microenter,S_hrsworkedpc,S_consumptionpc,S_cashtransfers,S_milkprogram,S_foodprogram,S_dem1,S_dem2,S_dem3,S_dem4,S_dem5,S_dem6,S_dem7,S_dem8,S_seguropopular,S_shcementfloor,S_cementfloorkit,S_cementfloordin,S_cementfloorbat,S_cementfloorbed,S_satisfloor,S_satishouse,S_satislife,S_cesds,S_pss,S_instcement,S_instsanita,S_restsanita,S_constceili,S_restowalls,S_improveany,S_logrent,S_logsell
721,0.0,70001446.0,-103.480156,25.572279,7.0,10,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,6.0,36.0,0.0,6.0,,2,1,1,1,0.0,0.0,0.0,1.0,2.0,1303.6111,28523.775,0.6666667,1.0,35.833332,811.18335,16.666666,0.0,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,6.214608,12.100712
1419,1.0,350000136.0,-103.39731,25.549385,35.0,19,0.7254902,0.07727632110548353,0.6486413070610721,1571.0,7285.0,2.4688035041036915,4.637183385468986,0.013429599154306627,0.12322826126743319,0.22370044666062033,0.01477167429550676,0.14807288370490607,0.2958278817632713,0.7003393428178444,0.6997435404038748,2.3045661460055733,0.099933609963981,0.0538931893437323,6.404571732315268,0.15786906357861719,1.664536346226722,1.5334165537911262,11.0,45.0,0.0,3.0,,4,1,0,1,1.0,0.0,0.0,1.0,3.0,677.5455,9701.491,0.36363637,0.0,13.636364,514.7727,0.0,0.0,0.0,0.0,0.18181819,0.27272728,0.0,0.27272728,0.0,0.27272728,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,10.819778
2437,1.0,350003291.0,-103.42771,25.592184,35.0,31,0.6785714,0.4624902912713949,0.8543728161784052,103.0,404.0,1.5922261951039138,3.922331060020669,0.3786359145803359,0.8349524296603157,0.8640776722176561,0.04854660242506601,0.411639802664229,0.5805776686344332,0.932037862759192,0.7941728193783065,3.0922378382636504,0.31067572519617176,0.05825728351630054,6.316502950723889,0.12621262235548888,1.1553388104855435,1.0776689075729222,6.0,34.0,0.0,5.0,,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1520.0,17845.234,0.16666667,0.0,4.0,254.3,0.0,0.0,0.0,0.33333334,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,,
512,0.0,70001408.0,-103.48363,25.582026,7.0,8,0.9583333,0.17530517382868405,0.8103432520025078,696.0,3225.0,2.3143340863030533,4.6336195386689285,0.0028728448796546324,0.35646365154748677,0.4657974101003559,0.024810919388272297,0.19913865129152933,0.34595287377121803,0.8954112125539232,0.7775172368548382,2.4121807402577895,0.1752938218842978,0.07040129396422155,6.023319556795317,0.21408448496769214,1.6264422316660827,1.5344854894725757,4.0,60.0,0.0,6.0,,3,1,1,1,0.16666669,0.0,0.0,1.0,5.0,700.0,26120.541,0.25,0.0,13.75,671.095,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,11.91839
336,0.0,70001200.0,-103.46334,25.59687,7.0,19,0.20833333,0.1250031255185604,0.7499968707561493,64.0,300.0,2.312501549720764,4.6875,0.10937969014048576,0.6562484372407198,0.703125,0.13020937703549862,0.2343765627592802,0.46354531683027744,0.8281203079968691,0.6510421857237816,2.274223417509347,0.23437812365591526,0.062498437240719795,5.968753099441528,0.1718734372407198,1.453120307996869,1.296870307996869,7.0,38.0,38.0,3.0,11.0,3,1,0,1,0.0,1.0,1.0,0.0,3.0,674.2857,14826.679,0.2857143,0.0,9.285714,649.0143,0.0,0.0,0.0,0.14285715,0.2857143,0.14285715,0.0,0.14285715,0.14285715,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,5.2983174,
1598,1.0,350001882.0,-103.415405,25.502556,35.0,22,0.6415094,0.0929575966402908,0.6512528357134155,757.0,3363.0,2.4495290576073105,4.442536519099731,0.031702113907434826,0.16000119036695917,0.39781704218258473,0.013208982887797186,0.14841717426496578,0.3593977546439933,0.8136439947030031,0.792602238598399,2.203786507937836,0.07925508634889772,0.06340475575297165,5.673711597840726,0.19287424067052542,1.5640772866131922,1.5165215395243354,8.0,75.0,57.0,0.0,0.0,2,1,0,1,0.0,1.0,1.0,1.0,2.0,254.16667,13251.105,0.125,0.0,6.875,226.5,10.833333,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.126631
1228,0.0,120000518.0,-103.511955,25.537472,12.0,21,0.46938777,0.12422335552814913,0.7218721896220165,471.0,2099.0,2.497323773216037,4.45647770179052,0.010943099951288502,0.20815349890674503,0.30758407794239667,0.0106762209768761,0.16103736812648248,0.3144832273703978,0.751442033267578,0.6690564737704656,2.2646993689729404,0.10404076583825858,0.043070913246988994,6.655767683770247,0.11252781502000846,1.571125073038089,1.511677703533456,6.0,33.0,32.0,6.0,9.0,1,1,1,1,0.25,0.0,0.0,1.0,2.0,4.1666665,17218.166,0.16666667,0.0,10.0,1185.5,108.333336,0.0,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,26.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,6.214608,11.350407
208,0.0,70000965.0,-103.47518,25.54578,7.0,21,0.625,0.14112882088400402,0.6983899491721759,746.0,3154.0,2.3842838021449686,4.227885146562919,0.03125053660160095,0.17647372645603107,0.5148026797790629,0.044868498800906674,0.27446823081765676,0.4430218538713839,0.7787711844047976,0.7883536144491814,2.136077978016544,0.15415871399017825,0.07143793548719493,6.079119280899498,0.14209008256807404,1.581770244935882,1.453086735416034,7.0,43.0,43.0,4.0,0.5,3,1,1,1,0.0,1.0,1.0,1.0,3.0,600.0,15221.744,0.2857143,0.0,16.571428,484.42856,0.0,0.0,0.0,0.2857143,0.14285715,0.14285715,0.0,0.0,0.14285715,0.2857143,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6051702,8.006368
2258,1.0,350003111.0,-103.39615,25.508156,35.0,16,0.53333336,0.08675047879021008,0.6996849946701489,313.0,1313.0,2.5504897303474596,4.194902182387087,0.015970926505689043,0.13491214388094772,0.19316389709235,0.006566773016993611,0.07743610132235688,0.3173559111908983,0.659501273792011,0.6039249040067386,1.9773265317606088,0.0543099038136272,0.05123770122710889,8.128495591136213,0.08945016110667024,1.5079853039580031,1.4472817978539025,6.0,32.0,32.0,9.0,9.0,2,1,1,1,0.25,0.0,0.0,1.0,5.0,1034.1666,16844.904,0.16666667,0.0,9.333333,720.85004,0.0,0.0,0.0,0.0,0.0,0.16666667,0.16666667,0.33333334,0.16666667,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,5.857933,11.695247
2723,1.0,353080000.0,-103.41875,25.584503,35.0,2,0.78571427,0.2749270019651968,0.755280595288498,237.0,975.0,2.0414071827498166,4.113914771422052,0.09563628581002795,0.7011827034286305,0.9338067513477953,0.0579476789080141,0.2958472620082807,0.4725388132570162,0.9057843916526827,0.6788658200437007,2.459691548649269,0.17721223604830005,0.07264346035220955,6.377934242602642,0.18987679204860317,1.3206717334216154,1.2362898713928738,6.0,27.0,24.0,5.0,6.0,2,0,0,1,0.0,1.0,0.0,1.0,4.0,550.01385,17748.24,0.16666667,0.0,9.166667,510.83334,28.333334,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.33333334,0.16666667,0.16666667,0.0,0.0,0.75,1.0,1.0,0.0,1.0,0.0,1.0,1.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3,0.0,70000537.0,-103.50367,25.583067,7.0,47,0.3,0.03662918186013078,0.5555540899654011,819.0,3530.0,3.097681702274979,4.310133574209807,0.002443223500280881,0.1515223467597449,0.27227875244632016,0.0048848595811333845,0.11477533677849869,0.2478676446337112,0.5243040270129985,0.6441286933291089,1.7314820458455256,0.062266788858197114,0.04517728978169852,7.5789250198010265,0.0928001224048554,1.7106311423146827,1.610496323041718,4.0,43.0,30.0,9.0,9.0,3,1,1,1,1.0,0.0,0.0,1.0,4.0,660.4167,30632.578,0.25,0.0,12.0,324.75,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.385092,11.91839
145,0.0,70000908.0,-103.48772,25.559689,7.0,22,0.6451613,0.08512586522141634,0.6029752838552686,607.0,2914.0,2.876922720543046,4.800654491443414,0.0,0.06047100398253766,0.2814988468388553,0.0033372322456447848,0.11999967257312731,0.28226837029763463,0.6750466242260752,0.7519980199647304,1.9834772656737678,0.07083871562948336,0.06109011575849681,5.887753038861999,0.12355947278476823,1.8138514177803153,1.7594799186291765,5.0,29.0,28.0,6.0,9.0,1,1,0,1,0.0,1.0,0.0,1.0,3.0,560.0,21042.371,0.2,0.0,11.0,483.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
2052,1.0,350002560.0,-103.42075,25.579327,35.0,26,0.5897436,0.25876907631754875,0.730259540833925,304.0,1254.0,2.0408075640076087,4.124995714739749,0.08914671034405106,0.5677625011456641,0.8873996742461857,0.04670296001591181,0.2072322380385901,0.4260608506830115,0.8772888105166586,0.7540240123083717,2.4874171191140224,0.1776286167533774,0.062497039962756004,6.385985280338087,0.23684572546105637,1.335514801113229,1.1513121645701558,7.0,39.0,40.0,0.0,6.0,3,1,1,1,0.16666669,0.0,0.0,1.0,6.0,752.381,14941.611,0.2857143,1.0,36.0,1104.2858,0.0,0.0,0.0,0.0,0.2857143,0.14285715,0.0,0.14285715,0.14285715,0.2857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,37.0,31.0,1.0,0.0,0.0,0.0,1.0,1.0,6.3969297,10.308952
2322,1.0,350003164.0,-103.39198,25.499214,35.0,8,0.74285716,0.4615366868013461,0.9290047404328747,169.0,738.0,1.567450283547125,4.366863860181097,0.15502958325944707,0.7899420106199366,0.9763307684271999,0.049704734390303935,0.3171627228782022,0.5198236682711268,0.9201165656366291,0.8624242607658431,3.146549103528085,0.28993727610661435,0.07100414277533808,5.693653230836405,0.3017692319034825,1.3668644978449895,1.2781076882717877,5.0,31.0,32.0,9.0,8.0,2,1,1,1,0.0,0.0,0.0,0.0,2.0,352.6667,18894.488,0.2,0.0,9.6,909.5,30.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.308952
912,0.0,70001836.0,-103.47252,25.585917,7.0,12,0.8333333,0.7568803520702378,0.805682531610847,458.0,1660.0,1.4222613651159028,3.624456997001015,0.41986091532561454,0.8200884276602466,0.9027652828974495,0.0657967253543404,0.47840632752039547,0.6438770749683463,0.9447692127727525,0.8571700862401438,2.976898931519954,0.30131113763459383,0.06149148524588373,6.536498028118017,0.1572100439446462,1.172489738880807,1.1310093829725507,7.0,58.0,0.0,7.0,,4,1,0,1,0.0,0.0,0.0,1.0,5.0,657.1429,15972.818,0.2857143,0.0,16.285715,729.8486,0.0,0.0,0.0,0.14285715,0.14285715,0.14285715,0.0,0.2857143,0.0,0.14285715,0.14285715,0.0,0.14285713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1449,1.0,350000136.0,-103.39731,25.549385,35.0,15,0.7254902,0.07727632110548353,0.6486413070610721,1571.0,7285.0,2.4688035041036915,4.637183385468986,0.013429599154306627,0.12322826126743319,0.22370044666062033,0.01477167429550676,0.14807288370490607,0.2958278817632713,0.7003393428178444,0.6997435404038748,2.3045661460055733,0.099933609963981,0.0538931893437323,6.404571732315268,0.15786906357861719,1.664536346226722,1.5334165537911262,4.0,31.0,20.0,12.0,9.0,1,1,0,1,0.25,0.0,0.0,1.0,4.0,770.4167,23392.578,0.25,0.0,10.0,654.525,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6051702,9.903487
1547,1.0,350001219.0,-103.382324,25.553574,35.0,35,0.5714286,0.06712505968137719,0.5747069019010698,435.0,1879.0,2.8574673532069412,4.319533986058729,0.0045986207052208915,0.15018689536500252,0.1425241388123611,0.0022999999166905196,0.13409011528409762,0.2894735647344041,0.6952852830119517,0.6905149415991773,1.9263820703002228,0.06206390830292099,0.041379080147578795,6.519973342720119,0.11034092039897524,1.6436811710226125,1.59310368724253,6.0,32.0,29.0,2.0,9.0,1,1,0,1,1.0,0.0,0.0,1.0,3.0,0.0,17335.385,0.0,1.0,0.8333333,216.0,31.666666,1.0,1.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.33333334,0.16666667,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,4.6051702,6.9077554
365,0.0,70001272.0,-103.4801,25.59222,7.0,10,0.3846154,0.0761914298647926,0.7190562038194566,210.0,805.0,3.270646687916347,3.833337166195824,0.0,0.19048000063214984,0.21905000096275692,0.00952190501349313,0.15001809540249053,0.25762523753302435,0.6758028529939197,0.540263811747233,1.4452628606841678,0.0476176190943945,0.03809380985441662,9.587342834472656,0.06666380961736043,1.2999928701491583,1.2571338381086077,7.0,31.0,29.0,7.0,6.0,1,1,0,1,0.0,0.0,0.0,0.0,5.0,3257.1428,13817.9375,0.14285715,0.0,6.428571,471.57144,57.142857,0.0,0.0,0.0,0.2857143,0.14285715,0.0,0.14285715,0.2857143,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
1536,1.0,350001115.0,-103.42364,25.506104,35.0,27,0.52380955,0.1232702209990906,0.6674841198672727,403.0,1840.0,2.3801384658434848,4.565753113247324,0.030120843397476536,0.34048709739230704,0.47712530864971153,0.010098263288549986,0.18850322840527328,0.4368238253865585,0.8359488837476404,0.788533745273467,2.3034915296966325,0.11415285345342556,0.07464317485653141,5.42452647017486,0.14886823614536976,1.6575714589348503,1.5831240495440386,5.0,40.0,16.0,3.0,6.0,1,1,1,1,0.0,1.0,0.0,1.0,4.0,616.3334,21288.438,0.2,0.0,16.8,2128.06,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,10.126631
459,0.0,70001323.0,-103.488846,25.584702,7.0,11,0.2647059,0.18949497970816206,0.7716979479680867,438.0,1838.0,2.8831401894626008,4.196348364494707,0.16666575368136577,0.31278356025208076,0.25570844678573956,0.027397260410056266,0.21004634687345322,0.3018324200965498,0.5454369863690851,0.5463445200223357,1.9374468043514583,0.14155159856630786,0.04338173561444566,9.651721636454264,0.15754018213650953,1.5274013700006215,1.4474958905346318,5.0,31.0,30.0,5.0,3.0,1,1,0,1,0.5,0.0,0.0,1.0,3.0,960.0,21570.65,0.2,0.0,10.8,592.9,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,5.2983174,9.615806
700,0.0,70001446.0,-103.480156,25.572279,7.0,28,0.8857143,0.3641436057047801,0.7765787330833641,555.0,2311.0,1.8813792804339984,4.163968421317436,0.022107747760978905,0.4831636012137473,0.6075165821625306,0.025819279159511533,0.282332434954944,0.4700378383602108,0.9306473860869536,0.8820115278433035,2.690995676882632,0.19819279307717674,0.05240053990939716,5.861208580635689,0.218023783451802,1.3855830656515586,1.3171122387722807,6.0,42.0,33.0,0.0,9.0,3,1,0,1,0.0,0.0,0.0,1.0,3.0,800.0,17423.295,0.33333334,0.0,18.333334,594.1667,0.0,1.0,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.33333334,0.16666667,0.0,1.0,0.8333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,5.9914646,
1244,0.0,120000518.0,-103.511955,25.537472,12.0,50,0.46938777,0.12422335552814913,0.7218721896220165,471.0,2099.0,2.497323773216037,4.45647770179052,0.010943099951288502,0.20815349890674503,0.30758407794239667,0.0106762209768761,0.16103736812648248,0.3144832273703978,0.751442033267578,0.6690564737704656,2.2646993689729404,0.10404076583825858,0.043070913246988994,6.655767683770247,0.11252781502000846,1.571125073038089,1.511677703533456,4.0,31.0,25.0,9.0,7.0,1,1,1,1,0.0,0.0,0.0,1.0,2.0,2400.0,37155.543,0.25,0.0,28.0,816.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6051702,10.819778
2031,1.0,350002429.0,-103.33644,25.52365,35.0,999,0.30769232,0.0662844700343681,0.636371581843405,264.0,2139.0,2.9398992188049085,8.102269353288593,0.030303408702214558,0.28030606065735675,0.3106037850181262,0.04545075739874984,0.19574355988791495,0.27632272740205127,0.6648439448891263,0.6456602288014961,1.6726355751355488,0.10226363575819766,0.06829128843365294,7.232123728954431,0.17044355968634287,4.88257840998245,4.575758335265246,4.0,28.0,26.0,4.0,6.0,2,1,0,1,0.0,0.0,0.0,0.0,3.0,800.0,25535.05,0.25,0.0,13.75,641.25,87.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,9.2103405
456,0.0,70001323.0,-103.488846,25.584702,7.0,11,0.2647059,0.18949497970816206,0.7716979479680867,438.0,1838.0,2.8831401894626008,4.196348364494707,0.16666575368136577,0.31278356025208076,0.25570844678573956,0.027397260410056266,0.21004634687345322,0.3018324200965498,0.5454369863690851,0.5463445200223357,1.9374468043514583,0.14155159856630786,0.04338173561444566,9.651721636454264,0.15754018213650953,1.5274013700006215,1.4474958905346318,6.0,38.0,0.0,6.0,,2,1,1,1,0.0,1.0,0.0,1.0,4.0,0.0,17512.578,0.0,0.0,0.0,982.8333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.16666667,0.16666667,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,22.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,5.9914646,10.819778
2290,1.0,350003130.0,-103.4058,25.503883,35.0,47,0.76744187,0.2095429558319734,0.6993197542695245,582.0,2538.0,2.1178261242371654,4.36082626945784,0.05808350556494854,0.42243006794723037,0.4660621996188082,0.01829673498356875,0.1919252588781704,0.4034352275923765,0.8491991410140729,0.8010182163559694,2.6126075458690474,0.16838024090655482,0.053783676775870044,6.383103255963407,0.19587542879622416,1.5773230270831446,1.4793805797485142,8.0,34.0,31.0,12.0,11.0,4,1,1,1,0.0,1.0,0.0,1.0,3.0,4383.3335,16464.986,0.375,0.0,9.5,1922.0625,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.125,0.375,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,6.9077554,12.611538
1265,0.0,120000560.0,-103.52556,25.52723,12.0,26,0.39583334,0.03217634300062479,0.5702510367740284,968.0,4219.0,3.145895481109619,4.358473241821794,0.00840888431003271,0.04282799566333944,0.13210413155476908,0.010591322356019138,0.07621756152919501,0.21653336717570124,0.5889858465549375,0.6256837740171054,1.6594942290920855,0.047517149224261604,0.04977913182382741,7.042771327594095,0.10640330637289473,1.528920649496977,1.4411128148559695,6.0,58.0,56.0,6.0,6.0,3,1,1,1,0.6666666,0.0,0.0,1.0,3.0,3027.7778,18034.033,0.33333334,0.0,8.333333,856.375,0.0,0.0,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,6.684612,12.206073
2609,1.0,351120000.0,-103.4188,25.50005,35.0,5,0.7592593,0.1622926192695384,0.6852415042999395,718.0,2955.0,2.2270669870721926,4.115593450647211,0.04259972203740835,0.2070422020629256,0.35481573811480593,0.015540529260396294,0.1926626752346007,0.4269733956929369,0.8010126691010669,0.7816352312943398,2.3438096092936056,0.10863258953214024,0.04735208919121362,6.201459217868475,0.1337104463809712,1.3746508442923884,1.3091877476418583,5.0,40.0,39.0,8.0,9.0,2,1,1,1,0.0,1.0,0.0,1.0,5.0,650.0,18632.316,0.2,1.0,11.0,1012.82,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,10.308952
856,0.0,70001624.0,-103.50367,25.612259,7.0,43,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,6.0,25.0,22.0,6.0,6.0,1,1,0,1,0.0,1.0,1.0,1.0,2.0,409.7222,17461.06,0.16666667,0.0,10.0,404.16666,0.0,0.0,0.0,0.5,0.0,0.16666667,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,5.7037826,9.615806
273,0.0,70001164.0,-103.474724,25.604101,7.0,1,0.65957445,0.3964899150948775,0.688597369612309,228.0,991.0,2.0087653482169436,4.346489529860647,0.05262938664670576,0.6842131565014521,0.9035074543534664,0.11842061605369836,0.30701315978117155,0.48246184069859355,0.8947390380658602,0.7456118417413611,2.6374298292293883,0.28069561458470527,0.13157982575265983,5.058888594309489,0.25000263515271637,1.5701714984157629,1.4824535208835936,4.0,35.0,0.0,6.0,,1,1,0,1,1.0,0.0,0.0,1.0,7.0,600.0,26504.1,0.25,0.0,12.0,429.75,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1203,0.0,71610000.0,-103.506454,25.613182,7.0,11,0.8181818,0.3353506695057289,0.8387690947289201,521.0,2203.0,1.7501783023182582,4.228412847830101,0.09919846103653569,0.45545163539000527,0.5157938516071342,0.04203781170945708,0.25872092295059085,0.46833665402974367,0.8587850270481805,0.8352829169860957,2.8214560486304783,0.20536929060081144,0.058456046453135485,6.231780756915599,0.20729769671947165,1.4203439536799396,1.3378168772369794,6.0,67.0,65.0,6.0,6.0,2,1,0,1,0.19999999,1.0,0.0,1.0,4.0,127266.664,17349.143,0.16666667,0.0,10.0,635.1667,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.308952
1416,1.0,350000136.0,-103.39731,25.549385,35.0,47,0.7254902,0.07727632110548353,0.6486413070610721,1571.0,7285.0,2.4688035041036915,4.637183385468986,0.013429599154306627,0.12322826126743319,0.22370044666062033,0.01477167429550676,0.14807288370490607,0.2958278817632713,0.7003393428178444,0.6997435404038748,2.3045661460055733,0.099933609963981,0.0538931893437323,6.404571732315268,0.15786906357861719,1.664536346226722,1.5334165537911262,5.0,30.0,27.0,6.0,9.0,1,1,1,1,0.0,1.0,1.0,1.0,3.0,280.0,21718.865,0.2,0.0,8.2,382.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,8.006368
1926,1.0,350002236.0,-103.46629,25.518095,35.0,30,0.62857145,0.19543195339653996,0.5975157675406745,241.0,1075.0,2.0531128768604328,4.460578008311418,0.08298672284328097,0.19087386180751056,0.5008253034714346,0.020744813428380183,0.27924481714414856,0.4497858933888036,0.9211605812009439,0.8921153545379639,2.4878967134784364,0.20747053821057204,0.11618174482677981,5.434744356084167,0.17426763728446484,1.4813265661975654,1.4107879583271707,5.0,34.0,34.0,0.0,5.0,2,1,0,1,0.6,0.0,0.0,1.0,5.0,800.0,18485.205,0.2,0.0,10.8,885.07996,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.472705
